LoanID,CustomerID,LoanType,Amount,InterestRate,TermMonths,DisbursementDate
LOAN003548,CUST000356,Vehicle,470970.72,18.95,24,2025-03-27
LOAN003549,CUST000466,Vehicle,182426.8,21.69,48,03/05/2024
LOAN003550,CUST001257,Personal,28758.94,15.44,36,2022-05-02
LOAN003551,CUST001977,Home,598708.98,20.79,120,2023-07-18
LOAN003552,CUST001419,Vehicle,369933.9,16.59,24,31/05/2025
LOAN003553,CUST002710,Vehicle,565159.05,10.93,36,2022-07-16
LOAN003554,CUST001247,Vehicle,434369.02,7.76,48,04/08/2023
LOAN003555,CUST000621,Home,346937.37,17.5,360,15/11/2023
LOAN003556,CUST002416,Personal,113149.11,17.45,48,2025-11-01
LOAN003557,CUST000612,Home,1826958.43,13.22,240,2022-03-17
LOAN003558,CUST002397,Vehicle,253546.24,23.12,12,2026-02-23
LOAN003559,CUST000971,Home,1867211.16,12.92,360,14/02/2023
LOAN003560,CUST001850,Personal,14667.55,8.33,120,26/02/2026
LOAN003561,CUST001006,Home,499416.47,16.07,180,30/07/2024
LOAN003562,CUST001131,Personal,7910.22,15.08,12,2025-03-08
LOAN003563,CUST000934,Home,807942.48,10.77,360,16/11/2025
LOAN003564,CUST000294,Vehicle,126087.69,18.45,36,2024-11-22
LOAN003565,CUST002632,Personal,94703.82,9.28,48,09/06/2025
LOAN003566,CUST001339,Home,1290887.1,16.76,240,2021-12-27
LOAN003567,CUST001913,Vehicle,365503.18,10.54,240,10/08/2021
LOAN003568,CUST000989,Home,1736336.61,23.07,240,2025-10-22
LOAN003569,CUST002923,Home,828587.7,10.46,360,2021-10-28
LOAN003570,CUST000072,Vehicle,394153.59,21.2,48,05/10/2025
LOAN003571,CUST001547,Home,305451.03,19.19,120,08/02/2023
LOAN003572,CUST002096,Home,511441.36,8.96,120,01/01/2026
LOAN003573,CUST001547,Personal,35595.43,11.66,240,2022-07-25
LOAN003574,CUST002512,Home,651438.83,22.41,360,2022-04-22
LOAN003575,CUST001360,Home,548440.65,17.68,120,12/08/2022
LOAN003576,CUST001714,Home,658435.29,20.68,180,13/09/2025
LOAN003577,CUST000857,Home,389117.1,24.23,240,09/05/2023
LOAN003578,CUST002698,Personal,116485.78,13.53,120,14/01/2026
LOAN003579,CUST002929,Home,400701.95,7.94,120,08/06/2024
LOAN003580,CUST001059,Personal,72722.56,18.89,12,2025-08-22
LOAN003581,CUST002491,Personal,137945.06,18.2,12,2023-11-26
LOAN003582,CUST002626,Vehicle,241444.74,24.52,12,2025-01-10
LOAN003583,CUST000167,Vehicle,509738.96,8.23,48,2022-12-28
LOAN003584,CUST002133,Vehicle,175238.92,12.02,24,24/01/2022
LOAN003585,CUST002348,Home,1347224.95,12.73,240,2024-04-30
LOAN003586,CUST001320,Personal,52275.61,10.56,48,30/12/2025
LOAN003587,CUST000666,Vehicle,270433.21,16.46,12,25/04/2022
LOAN003588,CUST001422,Home,619833.45,20.94,360,2023-08-11
LOAN003589,CUST000293,Personal,16641.23,11.77,120,08/03/2024
LOAN003590,CUST000732,Home,1389709.39,8.78,240,10/08/2024
LOAN003591,CUST001359,Vehicle,254613.78,20.63,120,06/05/2022
LOAN003592,CUST002132,Home,1194841.92,24.39,360,2024-04-13
LOAN003593,CUST001400,Home,1774909.7,19.49,180,16/11/2023
LOAN003594,CUST001174,Personal,144848.52,21.24,120,27/05/2026
LOAN003595,CUST002623,Personal,141347.33,17.33,60,2024-12-16
LOAN003596,CUST001315,Vehicle,266127.73,14.72,240,2026-01-04
LOAN003597,CUST000874,Personal,84103.71,21.75,240,2026-05-15
LOAN003598,CUST001489,Personal,134072.44,9.36,36,2024-10-30
LOAN003599,CUST001063,Home,681581.07,9.22,240,2022-04-15
LOAN003600,CUST000523,Personal,64346.2,9.48,120,03/10/2023
LOAN003601,CUST001093,Home,1107168.76,13.1,120,13/04/2025
LOAN003602,CUST000322,Home,1049004.17,19.31,120,26/03/2022
LOAN003603,CUST000802,Vehicle,359101.03,23.27,24,10/06/2023
LOAN003604,CUST000167,Personal,53965.52,11.11,120,07/06/2023
LOAN003605,CUST001398,Vehicle,98250.7,15.23,240,28/05/2022
LOAN003606,CUST001396,Personal,30518.32,13.39,36,30/08/2021
LOAN003607,CUST001561,Vehicle,484661.25,7.61,120,2024-12-13
LOAN003608,CUST000954,Personal,52811.17,7.75,60,03/08/2025
LOAN003609,CUST001974,Vehicle,456614.62,19.61,12,22/02/2026
LOAN003610,CUST002736,Home,1985040.64,16.63,180,2024-06-11
LOAN003611,CUST001190,Vehicle,545214.07,17.28,60,17/06/2022
LOAN003612,CUST002452,Home,594653.24,19.61,120,2025-12-18
LOAN003613,CUST001339,Personal,25592.89,16.54,48,04/05/2026
LOAN003614,CUST000831,Personal,135303.95,10.39,24,23/03/2026
LOAN003615,CUST001673,Personal,23931.97,24.25,48,09/05/2024
LOAN003616,CUST000286,Vehicle,467953.17,9.05,24,2025-12-03
LOAN003617,CUST000346,Personal,13609.06,12.8,240,05/06/2026
LOAN003618,CUST002804,Home,1343187.05,21.25,240,2025-12-05
LOAN003619,CUST000186,Personal,7639.83,23.72,120,2021-11-26
LOAN003620,CUST002283,Vehicle,378100.65,23.52,12,25/03/2022
LOAN003621,CUST002136,Vehicle,178307.14,12.71,36,16/01/2023
LOAN003622,CUST000685,Personal,32309.38,20.41,36,2023-07-03
LOAN003623,CUST001738,Home,1940949.98,9.92,120,2022-04-20
LOAN003624,CUST000196,Vehicle,103145.11,18.87,36,2026-06-14
LOAN003625,CUST000009,Home,1938921.95,13.73,240,2025-06-16
LOAN003626,CUST001091,Vehicle,446098.37,15.84,120,09/11/2024
LOAN003627,CUST001699,Vehicle,288800.45,11.93,24,2026-04-18
LOAN003628,CUST001094,Personal,121543.22,19.49,120,2023-02-22
LOAN003629,CUST001185,Home,1319493.32,9.7,120,2025-01-24
LOAN003630,CUST000567,Vehicle,448075.32,13.89,36,2026-03-26
LOAN003631,CUST002163,Vehicle,498675.63,18.83,48,2021-12-22
LOAN003632,CUST000079,Home,1910024.1,17.39,180,2024-07-13
LOAN003633,CUST000504,Personal,27099.89,23.78,48,2025-07-01
LOAN003634,CUST002491,Vehicle,80832.59,20.76,12,23/08/2021
LOAN003635,CUST000416,Vehicle,430520.83,21.96,36,13/12/2025
LOAN003636,CUST000481,Vehicle,417684.08,15.15,24,2023-08-15
LOAN003637,CUST001942,Vehicle,204406.88,7.53,60,25/05/2022
LOAN003638,CUST001416,Personal,49715.08,17.08,48,2025-10-02
LOAN003639,CUST001325,Home,446908.28,11.51,120,2022-07-06
LOAN003640,CUST002357,Personal,6072.16,23.38,48,11/12/2022
LOAN003641,CUST000967,Home,727419.98,8.72,180,2024-02-16
LOAN003642,CUST002210,Home,1004758.21,20.56,240,26/01/2026
LOAN003643,CUST001240,Personal,25447.27,22.87,36,2023-12-22
LOAN003644,CUST002676,Vehicle,598340.46,23.92,120,2026-01-08
LOAN003645,CUST002907,Personal,16030.76,14.1,24,27/10/2021
LOAN003646,CUST000802,Personal,35037.54,13.22,120,28/09/2022
LOAN003647,CUST000571,Home,1175564.35,22.84,180,2023-01-28
LOAN003648,CUST002509,Home,845690.88,17.39,360,10/10/2023
LOAN003649,CUST002252,Vehicle,307825.5,11.67,36,2023-09-12
LOAN003650,CUST001206,Home,1437343.76,7.61,360,06/10/2021
LOAN003651,CUST001325,Home,633674.05,12.39,120,2025-04-03
LOAN003652,CUST001369,Home,1082372.17,7.75,360,21/04/2025
LOAN003653,CUST001104,Personal,25552.18,17.44,120,27/10/2023
LOAN003654,CUST002575,Personal,130520.38,14.41,60,17/12/2021
LOAN003655,CUST001664,Home,1885355.11,23.98,180,11/04/2024
LOAN003656,CUST002088,Vehicle,281510.27,18.77,48,17/03/2022
LOAN003657,CUST002579,Vehicle,239004.41,22.39,48,2026-05-18
LOAN003658,CUST002831,Home,994174.39,11.54,120,2024-08-20
LOAN003659,CUST002254,Personal,75787.02,24.02,120,2025-03-07
LOAN003660,CUST000495,Home,1389668.49,17.99,360,29/08/2021
LOAN003661,CUST002213,Personal,48008.5,13.62,240,10/06/2023
LOAN003662,CUST000171,Vehicle,144055.23,21.35,48,06/01/2026
LOAN003663,CUST001716,Vehicle,158121.7,16.47,12,2023-06-08
LOAN003664,CUST000294,Personal,145750.27,12.84,48,2021-09-28
LOAN003665,CUST002520,Personal,87013.41,10.45,36,2024-11-14
LOAN003666,CUST000189,Personal,111099.11,23.35,60,29/12/2024
LOAN003667,CUST000912,Personal,66416.21,12.47,120,21/03/2023
LOAN003668,CUST000321,Vehicle,475927.96,10.7,12,2025-07-08
LOAN003669,CUST002164,Home,1713411.51,18.38,180,06/10/2025
LOAN003670,CUST002844,Vehicle,533524.04,19.45,12,2025-06-04
LOAN003671,CUST000994,Personal,72381.1,13.97,24,2023-07-27
LOAN003672,CUST000433,Personal,37524.8,19.66,12,2023-04-01
LOAN003673,CUST001924,Vehicle,338504.6,23.5,120,2026-03-16
LOAN003674,CUST001917,Vehicle,161813.69,14.29,60,07/02/2025
LOAN003675,CUST002926,Vehicle,83998.34,12.6,60,2024-04-13
LOAN003676,CUST001672,Vehicle,474143.64,13.23,240,21/12/2023
LOAN003677,CUST001110,Home,1653619.87,10.94,360,17/11/2022
LOAN003678,CUST002770,Personal,123909.34,24.44,120,22/01/2026
LOAN003679,CUST000579,Vehicle,342984.09,8.38,48,2026-02-01
LOAN003680,CUST002650,Personal,35230.5,11.3,24,2021-12-25
LOAN003681,CUST002871,Home,1284644.21,24.21,120,04/11/2024
LOAN003682,CUST000006,Vehicle,90995.02,24.88,36,18/02/2023
LOAN003683,CUST000700,Vehicle,226789.34,15.17,24,2024-01-26
LOAN003684,CUST002131,Vehicle,83106.04,12.39,120,15/02/2022
LOAN003685,CUST000873,Personal,120447.01,24.53,60,21/07/2025
LOAN003686,CUST001354,Personal,44586.11,24.58,240,2025-07-13
LOAN003687,CUST000803,Vehicle,205073.78,16.03,12,03/02/2022
LOAN003688,CUST001684,Home,800226.0,23.63,360,2021-12-06
LOAN003689,CUST000527,Home,868824.19,13.77,240,2023-05-27
LOAN003690,CUST002118,Vehicle,201819.6,8.77,48,2022-04-28
LOAN003691,CUST002050,Home,1619786.57,12.28,360,05/07/2025
LOAN003692,CUST000412,Personal,124349.54,21.0,12,2025-05-25
LOAN003693,CUST002762,Vehicle,351135.85,22.5,240,2025-10-25
LOAN003694,CUST000218,Personal,84882.47,9.13,240,12/08/2021
LOAN003695,CUST002597,Personal,24088.31,21.17,36,19/08/2021
LOAN003696,CUST000198,Vehicle,130635.0,16.86,36,2025-07-15
LOAN003697,CUST002029,Vehicle,502304.0,21.71,48,05/11/2025
LOAN003698,CUST001898,Personal,25714.65,16.7,24,08/08/2024
LOAN003699,CUST002234,Home,1466899.84,8.83,120,2022-05-02
LOAN003700,CUST000188,Vehicle,547043.17,13.56,120,2024-08-24
LOAN003701,CUST000953,Personal,99018.27,24.75,48,2025-11-07
LOAN003702,CUST002885,Personal,149689.85,8.87,12,31/10/2023
LOAN003703,CUST001233,Vehicle,524992.9,20.34,240,2025-11-11
LOAN003704,CUST000601,Home,825527.71,21.36,240,07/06/2025
LOAN003705,CUST000088,Personal,48546.7,23.68,240,01/02/2022
LOAN003706,CUST001474,Home,1541655.85,7.63,240,02/03/2022
LOAN003707,CUST000180,Personal,94676.13,11.23,120,11/01/2025
LOAN003708,CUST001589,Home,419909.68,19.42,120,19/07/2022
LOAN003709,CUST002206,Vehicle,241619.91,19.23,120,2025-03-27
LOAN003710,CUST002175,Vehicle,351547.63,12.89,24,2021-12-18
LOAN003711,CUST000928,Vehicle,284461.86,21.08,24,06/01/2022
LOAN003712,CUST002042,Home,928801.47,20.66,240,2026-03-31
LOAN003713,CUST002663,Personal,119677.72,24.29,24,2021-08-01
LOAN003714,CUST001117,Personal,107538.98,17.67,120,17/06/2025
LOAN003715,CUST002557,Personal,74174.86,8.0,12,17/09/2022
LOAN003716,CUST001540,Personal,106319.56,11.72,60,23/10/2021
LOAN003717,CUST002360,Personal,19481.18,11.25,60,15/12/2021
LOAN003718,CUST000209,Vehicle,559785.32,21.54,120,21/02/2023
LOAN003719,CUST000362,Home,1769539.17,21.89,360,2024-03-03
LOAN003720,CUST000414,Home,1934402.68,19.34,240,28/11/2023
LOAN003721,CUST000341,Home,1077835.81,21.81,120,2022-07-15
LOAN003722,CUST000073,Personal,140893.53,19.55,120,2026-06-05
LOAN003723,CUST001677,Home,1133906.12,10.67,180,18/07/2024
LOAN003724,CUST002918,Personal,55053.29,23.43,120,2022-06-25
LOAN003725,CUST002645,Personal,55346.5,11.99,60,2022-12-25
LOAN003726,CUST002832,Vehicle,429593.64,18.56,120,2024-11-22
LOAN003727,CUST002428,Personal,123773.04,17.99,24,27/10/2025
LOAN003728,CUST002826,Vehicle,531296.68,7.56,120,2021-11-13
LOAN003729,CUST002315,Personal,135648.52,7.74,12,2022-06-23
LOAN003730,CUST002270,Personal,40855.3,12.88,36,2021-08-06
LOAN003731,CUST000002,Personal,134297.73,10.08,36,07/06/2022
LOAN003732,CUST002502,Home,363368.88,13.15,120,2022-07-16
LOAN003733,CUST001111,Personal,103918.42,14.3,12,10/04/2022
LOAN003734,CUST002115,Vehicle,476604.06,20.81,12,25/03/2024
LOAN003735,CUST002404,Home,1219331.03,23.32,360,08/05/2026
LOAN003736,CUST001946,Personal,64887.14,22.91,120,03/01/2025
LOAN003737,CUST002337,Vehicle,293745.12,19.79,120,2025-01-09
LOAN003738,CUST002213,Vehicle,524396.34,18.51,120,09/12/2021
LOAN003739,CUST002827,Vehicle,410996.26,9.91,12,27/06/2022
LOAN003740,CUST000157,Personal,120264.05,21.29,36,23/02/2023
LOAN003741,CUST001210,Home,369599.77,22.16,240,2026-06-12
LOAN003742,CUST002199,Vehicle,467850.16,16.77,120,13/05/2022
LOAN003743,CUST000416,Home,1305925.87,11.43,120,2024-09-09
LOAN003744,CUST002930,Vehicle,307883.71,8.9,36,2024-06-24
LOAN003745,CUST002204,Personal,19678.7,22.44,120,2024-07-10
LOAN003746,CUST000308,Vehicle,363830.9,23.78,240,22/01/2024
LOAN003747,CUST002816,Personal,47479.05,20.16,48,20/12/2022
LOAN003748,CUST001973,Home,614437.87,23.43,180,2023-08-31
LOAN003749,CUST001216,Personal,77724.86,12.89,36,15/08/2025
LOAN003750,CUST000173,Personal,144808.58,22.56,120,08/03/2025
LOAN003751,CUST001887,Home,957955.47,21.46,360,2024-03-05
LOAN003752,CUST002542,Personal,118363.92,8.82,60,14/10/2024
LOAN003753,CUST000484,Home,415854.28,9.11,240,2026-04-30
LOAN003754,CUST001305,Personal,108638.95,15.89,24,21/10/2022
LOAN003755,CUST000138,Personal,14999.24,9.98,60,2025-04-11
LOAN003756,CUST001531,Home,1856071.18,7.91,240,2021-11-19
LOAN003757,CUST002785,Home,425288.07,11.65,360,15/11/2021
LOAN003758,CUST000768,Vehicle,273939.3,7.88,24,2023-04-05
LOAN003759,CUST002312,Home,1266013.06,19.69,180,04/03/2025
LOAN003760,CUST002904,Personal,71625.14,14.33,48,2024-08-12
LOAN003761,CUST002998,Vehicle,513392.21,12.36,24,2025-08-03
LOAN003762,CUST001723,Personal,37976.79,16.05,36,16/12/2021
LOAN003763,CUST001136,Home,1226994.42,9.53,180,29/04/2025
LOAN003764,CUST002082,Vehicle,588044.25,24.42,60,2025-02-01
LOAN003765,CUST001791,Home,1109634.13,21.3,240,16/08/2021
LOAN003766,CUST001502,Vehicle,285128.23,9.03,36,2025-03-24
LOAN003767,CUST002673,Home,1265295.11,18.23,180,31/12/2021
LOAN003768,CUST000852,Personal,62784.26,13.18,48,2024-06-16
LOAN003769,CUST000279,Vehicle,205076.15,12.26,120,27/01/2026
LOAN003770,CUST000807,Vehicle,569196.4,17.66,240,2023-05-06
LOAN003771,CUST000734,Personal,33023.7,16.15,240,30/11/2024
LOAN003772,CUST002744,Personal,131858.38,14.15,60,25/11/2024
LOAN003773,CUST000125,Vehicle,251865.81,19.07,120,21/11/2021
LOAN003774,CUST001660,Home,803248.8,11.14,120,09/11/2022
LOAN003775,CUST001418,Home,1526091.83,11.55,120,2025-09-11
LOAN003776,CUST002136,Personal,47495.65,9.68,120,14/10/2023
LOAN003777,CUST002085,Vehicle,460579.64,14.93,120,2025-03-20
LOAN003778,CUST000420,Vehicle,500040.99,16.1,240,06/12/2023
LOAN003779,CUST002817,Vehicle,99236.87,13.33,240,2024-01-09
LOAN003780,CUST001533,Personal,61210.42,13.33,48,27/04/2025
LOAN003781,CUST001300,Vehicle,492835.84,9.5,24,2023-02-09
LOAN003782,CUST002936,Personal,5824.29,9.66,48,2026-06-25
LOAN003783,CUST001139,Vehicle,154425.35,17.95,120,2022-07-02
LOAN003784,CUST001291,Personal,109373.36,21.69,120,15/06/2024
LOAN003785,CUST000614,Home,1126010.81,17.25,180,2021-10-10
LOAN003786,CUST002252,Vehicle,424468.18,21.28,12,2023-04-21
LOAN003787,CUST001468,Home,1680009.21,17.72,180,2023-11-08
LOAN003788,CUST000846,Vehicle,502751.7,9.9,48,02/11/2023
LOAN003789,CUST000439,Home,1586811.71,23.17,360,2026-02-09
LOAN003790,CUST002500,Home,544180.54,16.64,360,24/09/2025
LOAN003791,CUST001555,Vehicle,95134.49,14.45,12,2026-05-08
LOAN003792,CUST001707,Vehicle,586296.64,10.06,240,06/11/2023
LOAN003793,CUST000727,Home,1974113.17,24.66,360,27/12/2025
LOAN003794,CUST002982,Home,1930034.08,16.72,180,16/10/2023
LOAN003795,CUST001253,Personal,104663.13,17.69,48,2022-04-07
LOAN003796,CUST000745,Vehicle,154484.19,24.16,12,2025-04-04
LOAN003797,CUST000321,Home,1979126.9,11.16,240,19/08/2023
LOAN003798,CUST001360,Personal,52082.35,10.37,120,2021-09-07
LOAN003799,CUST002041,Home,1602878.19,15.78,360,2022-04-02
LOAN003800,CUST001766,Vehicle,171470.8,7.96,120,2023-02-15
LOAN003801,CUST000659,Home,1089300.11,14.92,180,08/06/2026
LOAN003802,CUST000254,Vehicle,410627.92,21.72,12,2024-09-04
LOAN003803,CUST001450,Personal,36649.08,21.61,240,2023-07-13
LOAN003804,CUST001457,Home,1929543.44,17.03,120,2021-08-20
LOAN003805,CUST002468,Personal,95040.78,24.2,36,17/06/2025
LOAN003806,CUST002787,Vehicle,128450.61,19.08,24,2024-10-27
LOAN003807,CUST002513,Personal,56578.42,16.54,60,2022-06-01
LOAN003808,CUST000523,Vehicle,142133.49,23.56,12,25/06/2024
LOAN003809,CUST002041,Home,1001357.1,21.97,360,2022-06-21
LOAN003810,CUST001335,Home,1511892.6,18.88,360,12/01/2022
LOAN003811,CUST002841,Personal,19950.01,24.81,240,29/06/2023
LOAN003812,CUST001212,Personal,21981.86,13.02,48,21/04/2022
LOAN003813,CUST001521,Personal,87924.22,16.44,36,2023-03-24
LOAN003814,CUST002783,Personal,121045.84,13.5,60,02/09/2021
LOAN003815,CUST001434,Personal,59811.93,8.1,48,2023-06-30
LOAN003816,CUST000453,Home,1330098.87,20.48,180,2023-01-22
LOAN003817,CUST002115,Personal,84720.21,24.11,240,2026-04-07
LOAN003818,CUST002332,Home,1958960.04,24.28,240,2024-04-08
LOAN003819,CUST002983,Home,1701356.6,20.27,120,2022-09-08
LOAN003820,CUST002712,Vehicle,505021.75,24.81,24,2023-12-17
LOAN003821,CUST000706,Home,621140.99,8.77,120,2025-02-15
LOAN003822,CUST000181,Personal,132987.25,24.21,120,2023-09-11
LOAN003823,CUST000966,Vehicle,593834.6,9.78,36,2026-03-24
LOAN003824,CUST000202,Personal,83559.87,16.71,48,2022-05-09
LOAN003825,CUST000378,Home,420502.91,12.48,120,2026-05-02
LOAN003826,CUST000499,Home,1701550.45,23.24,120,2021-11-10
LOAN003827,CUST001651,Vehicle,248581.53,16.46,120,18/04/2026
LOAN003828,CUST000497,Home,1624030.82,14.89,180,2021-11-23
LOAN003829,CUST000064,Home,1470823.22,14.35,240,2023-02-26
LOAN003830,CUST002847,Personal,112588.75,19.2,120,2023-11-29
LOAN003831,CUST002604,Home,1423762.3,20.43,240,27/12/2022
LOAN003832,CUST001687,Home,1006661.54,18.18,240,2022-09-21
LOAN003833,CUST000056,Home,1158546.59,22.06,120,2026-03-17
LOAN003834,CUST002092,Personal,115206.08,12.22,48,2025-07-09
LOAN003835,CUST000740,Personal,114899.28,10.06,24,2023-08-13
LOAN003836,CUST002992,Personal,74727.72,9.96,120,2021-08-18
LOAN003837,CUST000486,Vehicle,140115.2,15.69,36,30/01/2023
LOAN003838,CUST000322,Home,1998664.47,8.24,360,2022-05-07
LOAN003839,CUST002170,Personal,7754.72,23.11,12,2024-08-31
LOAN003840,CUST000882,Vehicle,471121.74,18.38,60,2024-12-06
LOAN003841,CUST001617,Home,1282426.24,24.39,180,04/09/2023
LOAN003842,CUST001438,Personal,17498.31,19.26,120,2022-03-01
LOAN003843,CUST001888,Vehicle,339103.63,13.22,36,2022-03-15
LOAN003844,CUST000557,Personal,78800.14,23.82,60,14/12/2022
LOAN003845,CUST002196,Personal,101468.14,23.73,48,17/02/2025
LOAN003846,CUST002075,Personal,20283.38,13.88,24,15/07/2025
LOAN003847,CUST001651,Personal,84628.2,20.37,24,25/10/2025
LOAN003848,CUST001023,Home,1098891.31,11.48,360,21/05/2023
LOAN003849,CUST000182,Vehicle,267903.27,13.52,48,04/05/2026
LOAN003850,CUST002188,Personal,31657.24,10.21,12,16/11/2021
LOAN003851,CUST002980,Personal,98856.26,17.9,240,2023-10-07
LOAN003852,CUST000044,Home,811151.4,18.13,360,14/08/2023
LOAN003853,CUST002256,Home,1729337.04,17.54,180,2022-08-06
LOAN003854,CUST000899,Vehicle,341384.58,13.78,36,2023-03-04
LOAN003855,CUST001546,Personal,89848.32,10.95,120,18/09/2022
LOAN003856,CUST001672,Vehicle,340829.77,24.7,60,2025-11-08
LOAN003857,CUST001617,Vehicle,326930.28,16.99,120,2023-02-07
LOAN003858,CUST001146,Home,1421289.89,19.11,360,2026-01-26
LOAN003859,CUST002349,Personal,9154.27,19.06,240,08/05/2026
LOAN003860,CUST002191,Home,709024.04,8.53,240,08/06/2025
LOAN003861,CUST002528,Home,1975925.97,9.19,240,2024-04-18
LOAN003862,CUST002238,Vehicle,230935.57,11.68,60,2024-05-28
LOAN003863,CUST001855,Vehicle,309139.22,22.21,24,12/03/2023
LOAN003864,CUST002809,Vehicle,338284.35,18.4,240,2022-07-10
LOAN003865,CUST001582,Personal,141262.96,19.02,12,2022-03-11
LOAN003866,CUST000179,Home,459452.78,10.54,240,24/02/2023
LOAN003867,CUST001072,Personal,68329.3,9.34,240,2024-09-04
LOAN003868,CUST000116,Vehicle,89344.82,20.58,12,2026-05-06
LOAN003869,CUST002956,Personal,39625.76,9.54,24,2022-09-10
LOAN003870,CUST002632,Home,435471.55,17.43,180,2024-06-25
LOAN003871,CUST002377,Home,1249573.57,10.11,120,24/09/2022
LOAN003872,CUST001184,Personal,43652.2,13.11,48,2025-08-06
LOAN003873,CUST002298,Vehicle,558356.05,17.48,48,2023-12-20
LOAN003874,CUST000846,Home,1379950.77,23.37,180,17/11/2023
LOAN003875,CUST002419,Vehicle,539659.95,9.31,120,29/08/2021
LOAN003876,CUST002495,Vehicle,176263.76,20.62,120,2024-01-30
LOAN003877,CUST001424,Personal,141751.5,14.84,48,13/01/2022
LOAN003878,CUST000556,Vehicle,276872.06,14.06,12,04/04/2025
LOAN003879,CUST002321,Vehicle,459420.99,22.68,60,19/08/2024
LOAN003880,CUST002851,Home,1447621.07,21.15,360,19/12/2021
LOAN003881,CUST001521,Home,1645131.55,22.11,360,25/12/2023
LOAN003882,CUST002009,Home,843581.27,15.05,360,2024-07-12
LOAN003883,CUST001894,Vehicle,343619.97,13.03,12,12/12/2025
LOAN003884,CUST000963,Vehicle,209057.22,22.08,48,2026-04-13
LOAN003885,CUST002721,Vehicle,226914.17,20.01,12,16/11/2022
LOAN003886,CUST001830,Home,987375.29,11.78,120,11/10/2023
LOAN003887,CUST000637,Home,305135.05,8.92,240,23/05/2025
LOAN003888,CUST002106,Personal,24618.26,21.39,36,2025-06-16
LOAN003889,CUST002770,Vehicle,591230.91,23.9,120,04/12/2022
LOAN003890,CUST000226,Home,1780084.76,16.41,180,2022-04-09
LOAN003891,CUST002847,Home,354200.46,19.2,120,2025-09-26
LOAN003892,CUST001156,Home,1464480.46,11.41,240,09/11/2021
LOAN003893,CUST000013,Home,1257032.93,18.6,360,12/10/2022
LOAN003894,CUST000649,Vehicle,138137.28,12.6,48,05/09/2024
LOAN003895,CUST002967,Vehicle,299696.77,22.44,240,06/03/2023
LOAN003896,CUST001605,Personal,65544.78,24.27,120,2025-08-16
LOAN003897,CUST000233,Home,1331654.37,8.95,360,2023-12-10
LOAN003898,CUST001839,Personal,127839.91,8.58,48,2022-04-14
LOAN003899,CUST001367,Vehicle,83773.97,19.96,240,2022-11-28
LOAN003900,CUST002492,Vehicle,120825.18,17.08,60,2023-02-21
LOAN003901,CUST002654,Personal,30008.72,14.42,60,31/05/2026
LOAN003902,CUST000369,Personal,32666.25,15.74,120,16/07/2024
LOAN003903,CUST001143,Personal,141049.89,14.59,12,15/03/2024
LOAN003904,CUST000846,Home,446014.81,23.74,180,14/08/2025
LOAN003905,CUST002539,Home,1005550.88,9.02,240,28/09/2024
LOAN003906,CUST002100,Home,1473432.36,14.67,180,12/04/2026
LOAN003907,CUST001073,Vehicle,312156.63,11.13,36,2024-07-03
LOAN003908,CUST001693,Home,302447.77,13.87,120,27/02/2022
LOAN003909,CUST002562,Home,1672012.38,21.07,360,04/03/2025
LOAN003910,CUST000265,Home,468443.58,12.88,240,08/03/2025
LOAN003911,CUST001126,Personal,44735.32,20.91,48,2022-07-11
LOAN003912,CUST000071,Vehicle,557035.36,19.13,60,2025-06-30
